"block","patch","corner","distance","species","stalk","no.viable_seeds","no.nonviable_seeds","notes","dispersed_percent","plant_ID","ptype","live","reproductive","length","width","height","no_basal_fl","no_axil_fl","predisp_seedpred","flags","Flag.Notes","dist_num"
"53S","D","III","b","Sorghastrum",1,"9","98",NA,NA,"SS.53S.D.III.b","Rectangle",1,1,"48","48","53","4",NA,NA,"0",NA,10
"53S","D","III","b","Sorghastrum",2,NA,NA,NA,NA,"SS.53S.D.III.b","Rectangle",1,1,"48","48","53","4",NA,NA,"0",NA,10
"53S","D","III","b","Sorghastrum",3,NA,NA,NA,NA,"SS.53S.D.III.b","Rectangle",1,1,"48","48","53","4",NA,NA,"0",NA,10
"53S","D","III","b","Aristida",1,"59","54",NA,NA,"AB.53S.D.III.b","Rectangle",1,1,"61","63","32","23",NA,NA,"0",NA,10
"53S","D","III","b","Aristida",2,NA,NA,NA,NA,"AB.53S.D.III.b","Rectangle",1,1,"61","63","32","23",NA,NA,"0",NA,10
"53S","D","III","b","Aristida",3,NA,NA,NA,NA,"AB.53S.D.III.b","Rectangle",1,1,"61","63","32","23",NA,NA,"0",NA,10
"53S","D","III","b","Anthaenantia",1,"71","10",NA,NA,"AV.53S.D.III.b","Rectangle",1,1,"23","24","8","5",NA,NA,"0",NA,10
"53S","D","III","b","Anthaenantia",2,"89","10",NA,NA,"AV.53S.D.III.b","Rectangle",1,1,"23","24","8","5",NA,NA,"0",NA,10
"53S","D","III","b","Anthaenantia",3,NA,NA,NA,NA,"AV.53S.D.III.b","Rectangle",1,1,"23","24","8","5",NA,NA,"0",NA,10
"53S","D","III","c","Liatris",1,NA,NA,NA,NA,"LE.53S.D.III.c","Rectangle",1,0,"4","4","2.5","0",NA,NA,"0",NA,19
"53S","D","III","c","Liatris",2,NA,NA,NA,NA,"LE.53S.D.III.c","Rectangle",1,0,"4","4","2.5","0",NA,NA,"0",NA,19
"53S","D","III","c","Liatris",3,NA,NA,NA,NA,"LE.53S.D.III.c","Rectangle",1,0,"4","4","2.5","0",NA,NA,"0",NA,19
"53S","D","III","c","Carphephorus",1,NA,NA,NA,NA,"CB.53S.D.III.c","Rectangle",1,0,"10","11","3","0",NA,NA,"0",NA,19
"53S","D","III","c","Carphephorus",2,NA,NA,NA,NA,"CB.53S.D.III.c","Rectangle",1,0,"10","11","3","0",NA,NA,"0",NA,19
"53S","D","III","c","Carphephorus",3,NA,NA,NA,NA,"CB.53S.D.III.c","Rectangle",1,0,"10","11","3","0",NA,NA,"0",NA,19
"53S","D","III","c","Sorghastrum",1,"89","100","40% dispersed",40,"SS.53S.D.III.c","Rectangle",1,1,"62","76","45","10",NA,"0.4","0",NA,19
"53S","D","III","c","Sorghastrum",2,"52","103",NA,NA,"SS.53S.D.III.c","Rectangle",1,1,"62","76","45","10",NA,"0.4","0",NA,19
"53S","D","III","c","Sorghastrum",3,"64","190",NA,NA,"SS.53S.D.III.c","Rectangle",1,1,"62","76","45","10",NA,"0.4","0",NA,19
"53S","D","III","c","Aristida",1,"2","56",NA,NA,"AB.53S.D.III.c","Rectangle",1,1,"92","77","43","82",NA,NA,"0",NA,19
"53S","D","III","c","Aristida",2,NA,NA,NA,NA,"AB.53S.D.III.c","Rectangle",1,1,"92","77","43","82",NA,NA,"0",NA,19
"53S","D","III","c","Aristida",3,NA,NA,NA,NA,"AB.53S.D.III.c","Rectangle",1,1,"92","77","43","82",NA,NA,"0",NA,19
"53S","D","III","c","Anthaenantia",1,"2","53",NA,NA,"AV.53S.D.III.c","Rectangle",1,1,"45","44","16","36",NA,"0","0",NA,19
"53S","D","III","c","Anthaenantia",2,"3","120",NA,NA,"AV.53S.D.III.c","Rectangle",1,1,"45","44","16","36",NA,"0","0",NA,19
"53S","D","III","c","Anthaenantia",3,"58","123",NA,NA,"AV.53S.D.III.c","Rectangle",1,1,"45","44","16","36",NA,"0","0",NA,19
"53S","D","III","d","Liatris",1,NA,NA,NA,NA,"LE.53S.D.III.d","Rectangle",1,0,"2","8","2","0",NA,NA,"0",NA,36
"53S","D","III","d","Liatris",2,NA,NA,NA,NA,"LE.53S.D.III.d","Rectangle",1,0,"2","8","2","0",NA,NA,"0",NA,36
"53S","D","III","d","Liatris",3,NA,NA,NA,NA,"LE.53S.D.III.d","Rectangle",1,0,"2","8","2","0",NA,NA,"0",NA,36
"53S","D","III","d","Carphephorus",1,NA,NA,NA,NA,"CB.53S.D.III.d","Rectangle",1,0,"8","13","5","0",NA,NA,"0",NA,36
"53S","D","III","d","Carphephorus",2,NA,NA,NA,NA,"CB.53S.D.III.d","Rectangle",1,0,"8","13","5","0",NA,NA,"0",NA,36
"53S","D","III","d","Carphephorus",3,NA,NA,NA,NA,"CB.53S.D.III.d","Rectangle",1,0,"8","13","5","0",NA,NA,"0",NA,36
"53S","D","III","d","Sorghastrum",1,NA,NA,NA,NA,"SS.53S.D.III.d","Rectangle",0,NA,NA,NA,NA,NA,NA,NA,"0",NA,36
"53S","D","III","d","Sorghastrum",2,NA,NA,NA,NA,"SS.53S.D.III.d","Rectangle",0,NA,NA,NA,NA,NA,NA,NA,"0",NA,36
"53S","D","III","d","Sorghastrum",3,NA,NA,NA,NA,"SS.53S.D.III.d","Rectangle",0,NA,NA,NA,NA,NA,NA,NA,"0",NA,36
"53S","D","III","d","Aristida",1,NA,NA,NA,NA,"AB.53S.D.III.d","Rectangle",1,0,"79","70","30","0",NA,NA,"0",NA,36
"53S","D","III","d","Aristida",2,NA,NA,NA,NA,"AB.53S.D.III.d","Rectangle",1,0,"79","70","30","0",NA,NA,"0",NA,36
"53S","D","III","d","Aristida",3,NA,NA,NA,NA,"AB.53S.D.III.d","Rectangle",1,0,"79","70","30","0",NA,NA,"0",NA,36
"53S","D","III","d","Anthaenantia",1,"1","77",NA,NA,"AV.53S.D.III.d","Rectangle",1,1,"36","35","13","31",NA,"0","0",NA,36
"53S","D","III","d","Anthaenantia",2,"0","53","40% dispersed",40,"AV.53S.D.III.d","Rectangle",1,1,"36","35","13","31",NA,"0","0",NA,36
"53S","D","III","d","Anthaenantia",3,"12","106",NA,NA,"AV.53S.D.III.d","Rectangle",1,1,"36","35","13","31",NA,"0","0",NA,36
"53S","D","IV","a","Liatris",1,NA,NA,NA,NA,"LE.53S.D.IV.a","Rectangle",1,0,"6","16","10.5","0",NA,NA,"0",NA,0
"53S","D","IV","a","Liatris",2,NA,NA,NA,NA,"LE.53S.D.IV.a","Rectangle",1,0,"6","16","10.5","0",NA,NA,"0",NA,0
"53S","D","IV","a","Liatris",3,NA,NA,NA,NA,"LE.53S.D.IV.a","Rectangle",1,0,"6","16","10.5","0",NA,NA,"0",NA,0
"53S","D","IV","a","Carphephorus",1,NA,NA,NA,NA,"CB.53S.D.IV.a","Rectangle",1,0,"13","9","2.5","0",NA,NA,"0",NA,0
"53S","D","IV","a","Carphephorus",2,NA,NA,NA,NA,"CB.53S.D.IV.a","Rectangle",1,0,"13","9","2.5","0",NA,NA,"0",NA,0
"53S","D","IV","a","Carphephorus",3,NA,NA,NA,NA,"CB.53S.D.IV.a","Rectangle",1,0,"13","9","2.5","0",NA,NA,"0",NA,0
"53S","D","IV","a","Sorghastrum",1,"0","139",NA,NA,"SS.53S.D.IV.a","Rectangle",1,1,"71","62","30.5","15",NA,"0.1","0",NA,0
"53S","D","IV","a","Sorghastrum",2,"33","75",NA,NA,"SS.53S.D.IV.a","Rectangle",1,1,"71","62","30.5","15",NA,"0.1","0",NA,0
"53S","D","IV","a","Sorghastrum",3,"18","70",NA,NA,"SS.53S.D.IV.a","Rectangle",1,1,"71","62","30.5","15",NA,"0.1","0",NA,0
"53S","D","IV","a","Aristida",1,NA,NA,NA,NA,"AB.53S.D.IV.a","Rectangle",1,0,"83","86","28","0",NA,NA,"0",NA,0
"53S","D","IV","a","Aristida",2,NA,NA,NA,NA,"AB.53S.D.IV.a","Rectangle",1,0,"83","86","28","0",NA,NA,"0",NA,0
"53S","D","IV","a","Aristida",3,NA,NA,NA,NA,"AB.53S.D.IV.a","Rectangle",1,0,"83","86","28","0",NA,NA,"0",NA,0
"53S","D","IV","a","Anthaenantia",1,"104","13",NA,NA,"AV.53S.D.IV.a","Rectangle",1,1,"35","36","5","2",NA,"0","0",NA,0
"53S","D","IV","a","Anthaenantia",2,NA,NA,NA,NA,"AV.53S.D.IV.a","Rectangle",1,1,"35","36","5","2",NA,"0","0",NA,0
"53S","D","IV","a","Anthaenantia",3,NA,NA,NA,NA,"AV.53S.D.IV.a","Rectangle",1,1,"35","36","5","2",NA,"0","0",NA,0
"53S","D","IV","b","Liatris",1,NA,NA,NA,NA,"LE.53S.D.IV.b","Rectangle",1,0,"8","13","9","0",NA,NA,"0",NA,10
"53S","D","IV","b","Liatris",2,NA,NA,NA,NA,"LE.53S.D.IV.b","Rectangle",1,0,"8","13","9","0",NA,NA,"0",NA,10
"53S","D","IV","b","Liatris",3,NA,NA,NA,NA,"LE.53S.D.IV.b","Rectangle",1,0,"8","13","9","0",NA,NA,"0",NA,10
"53S","D","IV","b","Carphephorus",1,NA,NA,NA,NA,"CB.53S.D.IV.b","Rectangle",1,0,"12","12.5","4","0",NA,NA,"0",NA,10
"53S","D","IV","b","Carphephorus",2,NA,NA,NA,NA,"CB.53S.D.IV.b","Rectangle",1,0,"12","12.5","4","0",NA,NA,"0",NA,10
"53S","D","IV","b","Carphephorus",3,NA,NA,NA,NA,"CB.53S.D.IV.b","Rectangle",1,0,"12","12.5","4","0",NA,NA,"0",NA,10
"53S","D","IV","b","Sorghastrum",1,"51","74",NA,NA,"SS.53S.D.IV.b","Rectangle",1,1,"93","122","64","76",NA,"0.4","0",NA,10
"53S","D","IV","b","Sorghastrum",2,"86","90",NA,NA,"SS.53S.D.IV.b","Rectangle",1,1,"93","122","64","76",NA,"0.4","0",NA,10
"53S","D","IV","b","Sorghastrum",3,NA,NA,NA,NA,"SS.53S.D.IV.b","Rectangle",1,1,"93","122","64","76",NA,"0.4","0",NA,10
"53S","D","IV","b","Aristida",1,NA,NA,NA,NA,"AB.53S.D.IV.b","Rectangle",1,0,"81","71","27","0",NA,NA,"0",NA,10
"53S","D","IV","b","Aristida",2,NA,NA,NA,NA,"AB.53S.D.IV.b","Rectangle",1,0,"81","71","27","0",NA,NA,"0",NA,10
"53S","D","IV","b","Aristida",3,NA,NA,NA,NA,"AB.53S.D.IV.b","Rectangle",1,0,"81","71","27","0",NA,NA,"0",NA,10
"53S","D","IV","b","Anthaenantia",1,NA,NA,NA,NA,"AV.53S.D.IV.b","Rectangle",0,NA,NA,NA,NA,NA,NA,NA,"0",NA,10
"53S","D","IV","b","Anthaenantia",2,NA,NA,NA,NA,"AV.53S.D.IV.b","Rectangle",0,NA,NA,NA,NA,NA,NA,NA,"0",NA,10
"53S","D","IV","b","Anthaenantia",3,NA,NA,NA,NA,"AV.53S.D.IV.b","Rectangle",0,NA,NA,NA,NA,NA,NA,NA,"0",NA,10
"53S","D","IV","c","Liatris",1,NA,NA,NA,NA,"LE.53S.D.IV.c","Rectangle",0,NA,NA,NA,NA,NA,NA,NA,"0",NA,19
"53S","D","IV","c","Liatris",2,NA,NA,NA,NA,"LE.53S.D.IV.c","Rectangle",0,NA,NA,NA,NA,NA,NA,NA,"0",NA,19
"53S","D","IV","c","Liatris",3,NA,NA,NA,NA,"LE.53S.D.IV.c","Rectangle",0,NA,NA,NA,NA,NA,NA,NA,"0",NA,19
"53S","D","IV","c","Carphephorus",1,NA,NA,NA,NA,"CB.53S.D.IV.c","Rectangle",1,0,"8.5","8","3","0",NA,NA,"0",NA,19
"53S","D","IV","c","Carphephorus",2,NA,NA,NA,NA,"CB.53S.D.IV.c","Rectangle",1,0,"8.5","8","3","0",NA,NA,"0",NA,19
"53S","D","IV","c","Carphephorus",3,NA,NA,NA,NA,"CB.53S.D.IV.c","Rectangle",1,0,"8.5","8","3","0",NA,NA,"0",NA,19
"53S","D","IV","c","Sorghastrum",1,"0","66",NA,NA,"SS.53S.D.IV.c","Rectangle",1,1,"57","54","27","6",NA,"0.5","0",NA,19
"53S","D","IV","c","Sorghastrum",2,"0","45",NA,NA,"SS.53S.D.IV.c","Rectangle",1,1,"57","54","27","6",NA,"0.5","0",NA,19
"53S","D","IV","c","Sorghastrum",3,NA,NA,NA,NA,"SS.53S.D.IV.c","Rectangle",1,1,"57","54","27","6",NA,"0.5","0",NA,19
"53S","D","IV","c","Aristida",1,"0","106","dead stalk",NA,"AB.53S.D.IV.c","Rectangle",1,1,"90","104","38","20",NA,"0","0",NA,19
"53S","D","IV","c","Aristida",2,"0","106",NA,NA,"AB.53S.D.IV.c","Rectangle",1,1,"90","104","38","20",NA,"0","0",NA,19
"53S","D","IV","c","Aristida",3,NA,NA,NA,NA,"AB.53S.D.IV.c","Rectangle",1,1,"90","104","38","20",NA,"0","0",NA,19
"53S","D","IV","c","Anthaenantia",1,"22","45",NA,NA,"AV.53S.D.IV.c","Rectangle",1,1,"33","32","8","9",NA,"0.1","0",NA,19
"53S","D","IV","c","Anthaenantia",2,"20","56",NA,NA,"AV.53S.D.IV.c","Rectangle",1,1,"33","32","8","9",NA,"0.1","0",NA,19
"53S","D","IV","c","Anthaenantia",3,"37","25",NA,NA,"AV.53S.D.IV.c","Rectangle",1,1,"33","32","8","9",NA,"0.1","0",NA,19
"53S","D","IV","d","Liatris",1,"2","11",NA,NA,"LE.53S.D.IV.d","Rectangle",1,1,"11","21","73","1","0","0","0",NA,36
"53S","D","IV","d","Liatris",2,NA,NA,NA,NA,"LE.53S.D.IV.d","Rectangle",1,1,"11","21","73","1","0","0","0",NA,36
"53S","D","IV","d","Liatris",3,NA,NA,NA,NA,"LE.53S.D.IV.d","Rectangle",1,1,"11","21","73","1","0","0","0",NA,36
"53S","D","IV","d","Carphephorus",1,NA,NA,NA,NA,"CB.53S.D.IV.d","Rectangle",1,0,"2","5","2.5","0",NA,NA,"0",NA,36
"53S","D","IV","d","Carphephorus",2,NA,NA,NA,NA,"CB.53S.D.IV.d","Rectangle",1,0,"2","5","2.5","0",NA,NA,"0",NA,36
"53S","D","IV","d","Carphephorus",3,NA,NA,NA,NA,"CB.53S.D.IV.d","Rectangle",1,0,"2","5","2.5","0",NA,NA,"0",NA,36
"53S","D","IV","d","Sorghastrum",1,NA,NA,NA,NA,"SS.53S.D.IV.d","Rectangle",1,0,"61","65","40","0",NA,NA,"0",NA,36
"53S","D","IV","d","Sorghastrum",2,NA,NA,NA,NA,"SS.53S.D.IV.d","Rectangle",1,0,"61","65","40","0",NA,NA,"0",NA,36
"53S","D","IV","d","Sorghastrum",3,NA,NA,NA,NA,"SS.53S.D.IV.d","Rectangle",1,0,"61","65","40","0",NA,NA,"0",NA,36
"53S","D","IV","d","Aristida",1,"8","57",NA,NA,"AB.53S.D.IV.d","Rectangle",1,1,"81","96","32","55",NA,"0.1","0",NA,36
"53S","D","IV","d","Aristida",2,NA,NA,NA,NA,"AB.53S.D.IV.d","Rectangle",1,1,"81","96","32","55",NA,"0.1","0",NA,36
"53S","D","IV","d","Aristida",3,NA,NA,NA,NA,"AB.53S.D.IV.d","Rectangle",1,1,"81","96","32","55",NA,"0.1","0",NA,36
"53S","D","IV","d","Anthaenantia",1,"30","66",NA,NA,"AV.53S.D.IV.d","Rectangle",1,1,"36","44","9","25",NA,"0.2","0",NA,36
"53S","D","IV","d","Anthaenantia",2,"17","78",NA,NA,"AV.53S.D.IV.d","Rectangle",1,1,"36","44","9","25",NA,"0.2","0",NA,36
"53S","D","IV","d","Anthaenantia",3,"8","126",NA,NA,"AV.53S.D.IV.d","Rectangle",1,1,"36","44","9","25",NA,"0.2","0",NA,36
"53S","E","I","a","Liatris",1,NA,NA,NA,NA,"LE.53S.E.I.a","Winged",1,0,"9","9","5","0",NA,NA,"0",NA,0
"53S","E","I","a","Liatris",2,NA,NA,NA,NA,"LE.53S.E.I.a","Winged",1,0,"9","9","5","0",NA,NA,"0",NA,0
"53S","E","I","a","Liatris",3,NA,NA,NA,NA,"LE.53S.E.I.a","Winged",1,0,"9","9","5","0",NA,NA,"0",NA,0
"53S","E","I","a","Carphephorus",1,NA,NA,NA,NA,"CB.53S.E.I.a","Winged",0,NA,NA,NA,NA,NA,NA,NA,"0",NA,0
"53S","E","I","a","Carphephorus",2,NA,NA,NA,NA,"CB.53S.E.I.a","Winged",0,NA,NA,NA,NA,NA,NA,NA,"0",NA,0
"53S","E","I","a","Carphephorus",3,NA,NA,NA,NA,"CB.53S.E.I.a","Winged",0,NA,NA,NA,NA,NA,NA,NA,"0",NA,0
"53S","E","I","a","Sorghastrum",1,"60","67",NA,NA,"SS.53S.E.I.a","Winged",1,1,"81","87","49","28",NA,"0.3","0",NA,0
"53S","E","I","a","Sorghastrum",2,NA,NA,NA,NA,"SS.53S.E.I.a","Winged",1,1,"81","87","49","28",NA,"0.3","0",NA,0
"53S","E","I","a","Sorghastrum",3,NA,NA,NA,NA,"SS.53S.E.I.a","Winged",1,1,"81","87","49","28",NA,"0.3","0",NA,0
"53S","E","I","a","Aristida",1,"18","56",NA,NA,"AB.53S.E.I.a","Winged",1,1,"87","87","43","5",NA,"0.9","0",NA,0
"53S","E","I","a","Aristida",2,NA,NA,NA,NA,"AB.53S.E.I.a","Winged",1,1,"87","87","43","5",NA,"0.9","0",NA,0
"53S","E","I","a","Aristida",3,NA,NA,NA,NA,"AB.53S.E.I.a","Winged",1,1,"87","87","43","5",NA,"0.9","0",NA,0
"53S","E","I","a","Anthaenantia",1,"48","76",NA,NA,"AV.53S.E.I.a","Winged",1,1,"50","40","14.5","15",NA,"0","0",NA,0
"53S","E","I","a","Anthaenantia",2,"50","80",NA,NA,"AV.53S.E.I.a","Winged",1,1,"50","40","14.5","15",NA,"0","0",NA,0
"53S","E","I","a","Anthaenantia",3,"69","65",NA,NA,"AV.53S.E.I.a","Winged",1,1,"50","40","14.5","15",NA,"0","0",NA,0
"53S","E","I","b","Liatris",1,"5","10",NA,NA,"LE.53S.E.I.b","Winged",1,1,"29","59","36.5","1","0","0","0",NA,10
"53S","E","I","b","Liatris",2,NA,NA,NA,NA,"LE.53S.E.I.b","Winged",1,1,"29","59","36.5","1","0","0","0",NA,10
"53S","E","I","b","Liatris",3,NA,NA,NA,NA,"LE.53S.E.I.b","Winged",1,1,"29","59","36.5","1","0","0","0",NA,10
"53S","E","I","b","Carphephorus",1,"0","2",NA,NA,"CB.53S.E.I.b","Winged",1,1,"18","14","33","1","3","0","0",NA,10
"53S","E","I","b","Carphephorus",2,NA,NA,NA,NA,"CB.53S.E.I.b","Winged",1,1,"18","14","33","1","3","0","0",NA,10
"53S","E","I","b","Carphephorus",3,NA,NA,NA,NA,"CB.53S.E.I.b","Winged",1,1,"18","14","33","1","3","0","0",NA,10
"53S","E","I","b","Sorghastrum",1,"41","43","40% dispersed",40,"SS.53S.E.I.b","Winged",1,1,"76","84","35","22",NA,"0.1","0",NA,10
"53S","E","I","b","Sorghastrum",2,"21","44","40% dispersed",40,"SS.53S.E.I.b","Winged",1,1,"76","84","35","22",NA,"0.1","0",NA,10
"53S","E","I","b","Sorghastrum",3,"36","64",NA,NA,"SS.53S.E.I.b","Winged",1,1,"76","84","35","22",NA,"0.1","0",NA,10
"53S","E","I","b","Aristida",1,NA,NA,NA,NA,"AB.53S.E.I.b","Winged",1,0,"94","94","38.5","0",NA,NA,"0",NA,10
"53S","E","I","b","Aristida",2,NA,NA,NA,NA,"AB.53S.E.I.b","Winged",1,0,"94","94","38.5","0",NA,NA,"0",NA,10
"53S","E","I","b","Aristida",3,NA,NA,NA,NA,"AB.53S.E.I.b","Winged",1,0,"94","94","38.5","0",NA,NA,"0",NA,10
"53S","E","I","b","Anthaenantia",1,NA,NA,NA,NA,"AV.53S.E.I.b","Winged",1,1,"22.5","19","6.5","1",NA,NA,"3",NA,10
"53S","E","I","b","Anthaenantia",2,NA,NA,NA,NA,"AV.53S.E.I.b","Winged",1,1,"22.5","19","6.5","1",NA,NA,"3",NA,10
"53S","E","I","b","Anthaenantia",3,NA,NA,NA,NA,"AV.53S.E.I.b","Winged",1,1,"22.5","19","6.5","1",NA,NA,"3",NA,10
"53S","E","I","c","Liatris",1,"4","14",NA,NA,"LE.53S.E.I.c","Winged",1,1,"39","13","134","1","0","0.1","0",NA,19
"53S","E","I","c","Liatris",2,NA,NA,NA,NA,"LE.53S.E.I.c","Winged",1,1,"39","13","134","1","0","0.1","0",NA,19
"53S","E","I","c","Liatris",3,NA,NA,NA,NA,"LE.53S.E.I.c","Winged",1,1,"39","13","134","1","0","0.1","0",NA,19
"53S","E","I","c","Carphephorus",1,NA,NA,NA,NA,"CB.53S.E.I.c","Winged",1,0,"7.5","8.5","2","0",NA,NA,"0",NA,19
"53S","E","I","c","Carphephorus",2,NA,NA,NA,NA,"CB.53S.E.I.c","Winged",1,0,"7.5","8.5","2","0",NA,NA,"0",NA,19
"53S","E","I","c","Carphephorus",3,NA,NA,NA,NA,"CB.53S.E.I.c","Winged",1,0,"7.5","8.5","2","0",NA,NA,"0",NA,19
"53S","E","I","c","Sorghastrum",1,NA,NA,NA,NA,"SS.53S.E.I.c","Winged",1,0,"38","50","28.5","0",NA,NA,"0",NA,19
"53S","E","I","c","Sorghastrum",2,NA,NA,NA,NA,"SS.53S.E.I.c","Winged",1,0,"38","50","28.5","0",NA,NA,"0",NA,19
"53S","E","I","c","Sorghastrum",3,NA,NA,NA,NA,"SS.53S.E.I.c","Winged",1,0,"38","50","28.5","0",NA,NA,"0",NA,19
"53S","E","I","c","Aristida",1,NA,NA,NA,NA,"AB.53S.E.I.c","Winged",1,1,"95","95","35","2",NA,NA,"3",NA,19
"53S","E","I","c","Aristida",2,NA,NA,NA,NA,"AB.53S.E.I.c","Winged",1,1,"95","95","35","2",NA,NA,"3",NA,19
"53S","E","I","c","Aristida",3,NA,NA,NA,NA,"AB.53S.E.I.c","Winged",1,1,"95","95","35","2",NA,NA,"3",NA,19
"53S","E","I","c","Anthaenantia",1,"85","52",NA,NA,"AV.53S.E.I.c","Winged",1,1,"19","23","6","4",NA,NA,"0",NA,19
"53S","E","I","c","Anthaenantia",2,NA,NA,NA,NA,"AV.53S.E.I.c","Winged",1,1,"19","23","6","4",NA,NA,"0",NA,19
"53S","E","I","c","Anthaenantia",3,NA,NA,NA,NA,"AV.53S.E.I.c","Winged",1,1,"19","23","6","4",NA,NA,"0",NA,19
"53S","E","I","d","Liatris",1,"1","16",NA,NA,"LE.53S.E.I.d","Winged",1,1,"58.5","11","5","1","0","0.1","0",NA,36
"53S","E","I","d","Liatris",2,"1","14",NA,NA,"LE.53S.E.I.d","Winged",1,1,"58.5","11","5","1","0","0.1","0",NA,36
"53S","E","I","d","Liatris",3,"0","12",NA,NA,"LE.53S.E.I.d","Winged",1,1,"58.5","11","5","1","0","0.1","0",NA,36
"53S","E","I","d","Carphephorus",1,NA,NA,NA,NA,"CB.53S.E.I.d","Winged",1,0,"2.5","2","1","0",NA,NA,"0",NA,36
"53S","E","I","d","Carphephorus",2,NA,NA,NA,NA,"CB.53S.E.I.d","Winged",1,0,"2.5","2","1","0",NA,NA,"0",NA,36
"53S","E","I","d","Carphephorus",3,NA,NA,NA,NA,"CB.53S.E.I.d","Winged",1,0,"2.5","2","1","0",NA,NA,"0",NA,36
"53S","E","I","d","Sorghastrum",1,NA,NA,NA,NA,"SS.53S.E.I.d","Winged",1,0,"24","25","23","0",NA,NA,"0",NA,36
"53S","E","I","d","Sorghastrum",2,NA,NA,NA,NA,"SS.53S.E.I.d","Winged",1,0,"24","25","23","0",NA,NA,"0",NA,36
"53S","E","I","d","Sorghastrum",3,NA,NA,NA,NA,"SS.53S.E.I.d","Winged",1,0,"24","25","23","0",NA,NA,"0",NA,36
"53S","E","I","d","Aristida",1,"5","68",NA,NA,"AB.53S.E.I.d","Winged",1,1,"98","94","57","107",NA,"0.3","0",NA,36
"53S","E","I","d","Aristida",2,NA,NA,NA,NA,"AB.53S.E.I.d","Winged",1,1,"98","94","57","107",NA,"0.3","0",NA,36
"53S","E","I","d","Aristida",3,NA,NA,NA,NA,"AB.53S.E.I.d","Winged",1,1,"98","94","57","107",NA,"0.3","0",NA,36
"53S","E","I","d","Anthaenantia",1,"78","47",NA,NA,"AV.53S.E.I.d","Winged",1,1,"29","30","9","4",NA,"0","0",NA,36
"53S","E","I","d","Anthaenantia",2,"89","36",NA,NA,"AV.53S.E.I.d","Winged",1,1,"29","30","9","4",NA,"0","0",NA,36
"53S","E","I","d","Anthaenantia",3,NA,NA,NA,NA,"AV.53S.E.I.d","Winged",1,1,"29","30","9","4",NA,"0","0",NA,36
"53S","E","II","a","Liatris",1,NA,NA,NA,NA,"LE.53S.E.II.a","Winged",1,0,"20","19","4","0",NA,NA,"0",NA,0
"53S","E","II","a","Liatris",2,NA,NA,NA,NA,"LE.53S.E.II.a","Winged",1,0,"20","19","4","0",NA,NA,"0",NA,0
"53S","E","II","a","Liatris",3,NA,NA,NA,NA,"LE.53S.E.II.a","Winged",1,0,"20","19","4","0",NA,NA,"0",NA,0
"53S","E","II","a","Carphephorus",1,NA,NA,NA,NA,"CB.53S.E.II.a","Winged",1,0,"5","8","2","0",NA,NA,"0",NA,0
"53S","E","II","a","Carphephorus",2,NA,NA,NA,NA,"CB.53S.E.II.a","Winged",1,0,"5","8","2","0",NA,NA,"0",NA,0
"53S","E","II","a","Carphephorus",3,NA,NA,NA,NA,"CB.53S.E.II.a","Winged",1,0,"5","8","2","0",NA,NA,"0",NA,0
"53S","E","II","a","Sorghastrum",1,"30","16",NA,NA,"SS.53S.E.II.a","Winged",1,1,"101","104","50","18",NA,"0.3","0",NA,0
"53S","E","II","a","Sorghastrum",2,"34","42","40% dispersed",40,"SS.53S.E.II.a","Winged",1,1,"101","104","50","18",NA,"0.3","0",NA,0
"53S","E","II","a","Sorghastrum",3,"24","41","40% dispersed",40,"SS.53S.E.II.a","Winged",1,1,"101","104","50","18",NA,"0.3","0",NA,0
"53S","E","II","a","Aristida",1,NA,NA,NA,NA,"AB.53S.E.II.a","Winged",1,0,"44","57","33","0",NA,NA,"0",NA,0
"53S","E","II","a","Aristida",2,NA,NA,NA,NA,"AB.53S.E.II.a","Winged",1,0,"44","57","33","0",NA,NA,"0",NA,0
"53S","E","II","a","Aristida",3,NA,NA,NA,NA,"AB.53S.E.II.a","Winged",1,0,"44","57","33","0",NA,NA,"0",NA,0
"53S","E","II","a","Anthaenantia",1,"36","43",NA,NA,"AV.53S.E.II.a","Winged",1,1,"41","34","6","4",NA,"0","0",NA,0
"53S","E","II","a","Anthaenantia",2,NA,NA,NA,NA,"AV.53S.E.II.a","Winged",1,1,"41","34","6","4",NA,"0","0",NA,0
"53S","E","II","a","Anthaenantia",3,NA,NA,NA,NA,"AV.53S.E.II.a","Winged",1,1,"41","34","6","4",NA,"0","0",NA,0
"53S","E","II","b","Liatris",1,"0","15",NA,NA,"LE.53S.E.II.b","Winged",1,1,"73","70","59","1","15","0","0",NA,10
"53S","E","II","b","Liatris",2,"3","8",NA,NA,"LE.53S.E.II.b","Winged",1,1,"73","70","59","1","15","0","0",NA,10
"53S","E","II","b","Liatris",3,"1","13",NA,NA,"LE.53S.E.II.b","Winged",1,1,"73","70","59","1","15","0","0",NA,10
"53S","E","II","b","Carphephorus",1,NA,NA,NA,NA,"CB.53S.E.II.b","Winged",1,0,"5","4","2","0",NA,NA,"0",NA,10
"53S","E","II","b","Carphephorus",2,NA,NA,NA,NA,"CB.53S.E.II.b","Winged",1,0,"5","4","2","0",NA,NA,"0",NA,10
"53S","E","II","b","Carphephorus",3,NA,NA,NA,NA,"CB.53S.E.II.b","Winged",1,0,"5","4","2","0",NA,NA,"0",NA,10
